id,gender,age,education,work_experience,H_self,E_self,A_self,C_self,g_level,question_type,content,question_content
63926f15456eea88b2469f91,1,36.8,1,21.1,3.1875,2.75,3.375,3.6875,1,q1,"In general, I think comparatively to most people I am incredibly honest and I would say this is a strength and a weakness to a fault. And I say that because I'd rather be honest with myself and with my employer. It's easier to make mistakes and bring them to my employer right away. It allows me to learn things and learn my mistakes quicker. And it also brings things to my employer's attention quicker and it allows us both to find a result or an answer or the next move forward. So it's easier to... I don't think it's easier to be honest and dishonest but for me I like being honest. Sometimes it can show weakness.",general
63926f15456eea88b2469f91,1,36.8,1,21.1,3.1875,2.75,3.375,3.6875,1,q2,"I think my best friend might describe me as caring. I do... I value how other people feel. And I think a lot of people respond to that. And in a business sense, this could be good and bad, or viewed as good and bad. I do care how other people think of me. And I think for the most part that is viewed as negative in a business sense. I try not to bring it to work with me. And that doesn't always work, especially when you're in a managed real position. You want people to relate to you, and you want them to want to relate to you as well. My friend would describe me as a caring person.",general
63926f15456eea88b2469f91,1,36.8,1,21.1,3.1875,2.75,3.375,3.6875,1,q3,"Okay, I've been very honest with a lot of companies I've been with and, for example, I was put in a position where we were expected to allocate so much time to how much work we do on very specific things that we do. And so, when you're expected to do everything in, say, an eight-hour workday, but there's more jobs coming forward that require your attention in a time and you're expected to receive what you're trained and overlook what other jobs are getting done in your department. And I've made professional decisions to be more honest about how much work can actually get done rather than just putting out the numbers and saying everything is getting done. And I think being more honest about the amount of time that we need in the department versus how honest I was has definitely made an effect on how much money I make.",Think of situations when you made professional decisions that could affect your status or how much money you make. How do you usually behave in such situations? Why do you think that is?
63926f15456eea88b2469f91,1,36.8,1,21.1,3.1875,2.75,3.375,3.6875,1,q4,"I'm absolutely enthusiastic and I like to have fun learning. So it's hard not to be enthusiastic in situations when I'm joining a new team, especially when it's new work or just a new team. It was just a lot of new for me. You get to learn new personalities. I'm in a position where I get to know what they know or learn what they know. I go into a lot of new positions and situations where I like to position myself in a place where there are things and people who know things that I don't know. It allows me to learn more and it makes things more exciting for me. So generally I get excited and I'm quite happy in those situations.",Think of situations when you joined a new team of people. How do you usually behave when you enter a new team? Why do you think that is?
63926f15456eea88b2469f91,1,36.8,1,21.1,3.1875,2.75,3.375,3.6875,1,q5,"When I'm annoyed, a lot of times people are annoying. I think that goes for most people. The way I react is probably a bit surprised. I think that wrinkles in my forehead show when I'm annoyed. I definitely raise my eyebrows. But I usually act calm and quiet. Probably because I expect something different.",Think of situations when someone annoyed you. How do you usually react in such situations? Why do you think that is?
63926f15456eea88b2469f91,1,36.8,1,21.1,3.1875,2.75,3.375,3.6875,1,q6,"how typical it is of me to not have a workplace that is very organized, not typical. If everyone is not under too much pressure, if there is a realistic amount of work for everyone to do within the amount of time that they are expected to work. The last time my work and workplace have become unorganized was when I was expected to do probably two or three times the amount of work in an eight hour day on an eight hour day or let's say a ten hour day but I'm expected to pick up the amount of work for two, three, sometimes four people.",Think of situations when your work or workspace were not very organized. How typical is that of you? Why do you think that is?
63936bad01efa1e55f6e149d,2,57.6,4,33.0,3.3125,3.75,2.4375,3.4375,2,q1,"One of my greatest strengths is that I have a loyalty to my company and a willingness to always be busy. I'm always on the go. I'm always wanting to set an example for my employees, wanting to be a leader, not just a boss. Always that becomes a weakness in that my employees think of me more as a friend instead of a boss because I want to create a sense of family within my team. I want them to be able to come to me with their issues. I want my crew to think of me as someone that they can come to. That's where I really, really want to shine. That's where I want my people to be happiest at. I want my crew to be happy with their employment because I know that happy workers make for good workers. They're easy to train. They're easy to work with. The turnover is not as great. Creating that environment where my workers can be happy in their jobs is probably my greatest strength and definitely a little bit of a weakness as well.",general
63936bad01efa1e55f6e149d,2,57.6,4,33.0,3.3125,3.75,2.4375,3.4375,2,q2,"She would describe me as a total airhead, kind of crazy, a loner, but willing to go out of my way to help anybody, spontaneous. She would consider me a great helper, someone who is always willing to help her out anytime. I am a sick and sin kind of friend. She would describe me as stubborn sometimes, someone who is determined, willing to do, what it takes to get things done, someone who will stand by you no matter what. I will always have your back. She would definitely describe me as a good friend. She and I have been close for since the day she was born, because my best friend is my daughter and I love her so much. We have a great relationship. Consider we couldn't stand each other earlier. It's great now. I'm very happy that we're together now. I'm happy friends.",general
63936bad01efa1e55f6e149d,2,57.6,4,33.0,3.3125,3.75,2.4375,3.4375,2,q3,"Well, this is kind of tough, a situation that made where I made a professional decision that would affect my status for how much money I made. Something that sticks out, I used to run convenience stores out on the East Coast. And we had a blizzard one year out in Baltimore. And my little store, I ended up staying in a hotel and getting driven back and forth to work by the police so that I could keep my little store open. It was the only store in the suburb that the store was in that was open. So we were the only ones servicing all the police officers, the fire trucks, the electric companies that were out, the plow drivers. Anyone that was out in this storm, we were the only ones there available for them to feed them because we had a full deli and we served fried chicken. And of course, coffee, hot chocolate, all the goodies, anything you can leave the store would have. And so it was my professional decision to keep the store open. One, it was my decision to overstock my freezer and my refrigerator with chicken far more than my manager, than my supervisor thought was proper. He was very concerned that I was going to have a lot of spoilage, and I didn't. I did not have any spoilage because we sold it all. And I ended up making a whole lot of money in bonus because I did stay open and because I did sell all that chicken and sold all that coffee. And on top of it, the service that was supposed to plow my drive, my parking lot, they never showed up. So one of the locals that did plowing came through to get coffee, and I made a deal with him that he could have as much coffee as he wanted if he just plowed my lot. So yeah, made money. It was great.",Think of situations when you made professional decisions that could affect your status or how much money you make. How do you usually behave in such situations? Why do you think that is?
63936bad01efa1e55f6e149d,2,57.6,4,33.0,3.3125,3.75,2.4375,3.4375,2,q4,"When I join a new team of people, I tend to start very slowly. I want to get to know who the team is. I want to know the dynamics of who I'm working with. I don't want to come in and shake things up, especially if it's an established team. I really want to know who the people are that I'm working with and see where I'm going to fit in all of that. I tend to take a leadership role automatically. It's just my personality. That can be off-putting to a lot of people, especially to an established team. It's in my best interest to lay low and observe and see what's going on in the team and what I can offer and how I can offer that to them. It's better for the team as a whole if I don't just go roaring in.",Think of situations when you joined a new team of people. How do you usually behave when you enter a new team? Why do you think that is?
63936bad01efa1e55f6e149d,2,57.6,4,33.0,3.3125,3.75,2.4375,3.4375,2,q5,"When someone annoys me, in a work situation, I try to be as pleasant as possible. I believe in killing people with kindness. Of course, I've worked retail most of my life, so that's the way that you have to deal with people. Otherwise, you risk losing customers, and you don't want to lose a customer base. I was always taught that when you please a customer, you please a customer. When you displease a customer, that customer tells 10 other people, and you've lost that business. When someone annoys me at work, I just try to be as kind as I can. Now, if it's a coworker, I'll take him to the site, and we have to work it out, because I can't work with someone I'm annoyed with. It just doesn't work at all. So we'll have to work through it.",Think of situations when someone annoyed you. How do you usually react in such situations? Why do you think that is?
63936bad01efa1e55f6e149d,2,57.6,4,33.0,3.3125,3.75,2.4375,3.4375,2,q6,"Every new job I've taken has been very disorganized. Every time I've become a new manager of a new store, I've had to come in and take the office apartment and take the office apart and then reorganize it. I think that goes to just wanting to know where things are in my own place, my own space. So it's very typical of me to think that a place is very disorganized, even though for the last manager it might not have been. For me it is because it just needs to work for me. It needs those places of organization and where things go has to work for me. Everybody's different, everybody's got their own places to put things and that's all there is to it. That's how it works.",Think of situations when your work or workspace were not very organized. How typical is that of you? Why do you think that is?
639881e5774909b88ee9389a,1,51.7,3,34.4,4.0625,2.3125,3.9375,4.625,1,q1,"My greatest strengths say that I'm on time always. I like to adhere to a pretty strict schedule. I tend to drive people around me to excel to their highest potential because I expect the same from myself. I really think it's a downfall for the team and the company to have a group of individuals and yet only have one or two that are working to their highest potential. So I would expect the same amount of effort and output from the others that I put forth myself, which is a lot of times my greatest weakness because I have high expectations of the other employees. And I find that a lot of times they don't have the same motivation as I do or just due to a different upbringing they don't have the dedication to put forth the highest effort possible to achieve the maximum benefit for the company.",general
639881e5774909b88ee9389a,1,51.7,3,34.4,4.0625,2.3125,3.9375,4.625,1,q2,"My best friend would describe me as honest, having high levels of integrity. I'm dependable. I know that my best friend would say that about me. They can always depend on me to be there when I'm needed. And always very generous and kind, never expecting anything for myself, and always giving of myself no matter what the cost or expense to me is. They know that I will always be there for them. I have loyalty. I don't go around telling other people about my best friend. I don't even discuss my best friend other than the fact that he or she is my best friend. So, yeah, loyalty, dependability, honesty, integrity.",general
639881e5774909b88ee9389a,1,51.7,3,34.4,4.0625,2.3125,3.9375,4.625,1,q3,"Professional decisions could affect my status and how much money I make. Well, for instance, utilizing another team member's perspective or idea and taking it to a higher level to get approval or just to get the idea to the company and giving full credit to that individual and taking none of the credit for myself because that's not how I do things. I think I've actually lost money in that respect because of, I don't know whether it's nepotism or however the interaction was between the other employee and higher ups. They did not take my integrity into account as far as me offering up the information that the other employee had in their name. But they just ran with the other employee's suggestions and eliminated me from the loop altogether and that other employee ended up not having as much integrity as myself and cut me out of the loop. That's causing me to lose my position and the financial benefits of that position in the company.",Think of situations when you made professional decisions that could affect your status or how much money you make. How do you usually behave in such situations? Why do you think that is?
639881e5774909b88ee9389a,1,51.7,3,34.4,4.0625,2.3125,3.9375,4.625,1,q4,"I try to be as open and as charismatic as possible, but I do have a bit of a I don't know social ineptitude. I Not very big on the social level So I might be perceived as being aloof at first or maybe quiet But I am working on that and I definitely doing my best effort to be a more personal individual I know it's important as especially as far as leadership is concerned that I get along with other employees other staff members numbers of the team, so I Try to be as cordial and polite as possible but I may be a bit standoffish at first because I have a I don't know maybe trust issues initially with what people are about and whether or not they're being genuine you know because I know a lot unfortunately a lot of people present themselves in a certain way and It's not necessarily a reflection of how they actually are where I try to be open and honest And that is as it leads to a tendency of me being perceived as being aloof or quiet",Think of situations when you joined a new team of people. How do you usually behave when you enter a new team? Why do you think that is?
639881e5774909b88ee9389a,1,51.7,3,34.4,4.0625,2.3125,3.9375,4.625,1,q5,"I have a tendency of not being annoyed by other people. What people think or how they respond or how they act or their personality is really none of my business. By being annoyed by that, it puts me in a place where I don't belong. I like to react politely and be as personable as possible while keeping things professional. Any annoyance that I may have, which I rarely if ever have any annoyance, is something I try to keep to myself and I don't inflict any of my emotions on other people, especially in the workplace. I don't know what I think it is now.",Think of situations when someone annoyed you. How do you usually react in such situations? Why do you think that is?
639881e5774909b88ee9389a,1,51.7,3,34.4,4.0625,2.3125,3.9375,4.625,1,q6,"I suppose I'm a little bit obsessed about keeping the workplace very organized. As to the regret of many people, I do like things organized. I don't like clutter. I like to have everything in its place when it comes to business that makes it easier for productivity. If something is removed from a certain area, I'm fairly insistent that it gets placed back into the position where it belongs. That way everybody can find it. There's nobody running around. Have you seen this or have you seen that? I would say that's not conducive to what most people are thinking, although I can't really attest to that. I can only base that on experience, but it tends to be a bit of an obsession to keep everything organized as much as possible.",Think of situations when your work or workspace were not very organized. How typical is that of you? Why do you think that is?
6398af4f26e303972b2d4eab,2,59.9,2,33.5,4.1875,3.5625,2.375,3.75,3,q1,"I would say my greatest strength as an employee is that I'm dependable. You can give me a task and I will complete it. I will have details for it. I will follow up and I will present you my findings. I'm a very structured type of person and typically it doesn't take me long to complete a task. I just set a goal for myself when I want to complete that task and get it done. My weakness I would say is my greatest weakness as an employee. I would say sometimes I get sidetracked on things that have a creative aspect to them. Employee draws me in more than the detail oriented type of things. I'm very structured but as far as detail oriented I'm not very strong with details. I don't have that blue personality. I'm more of a yellow, a creative type.",general
6398af4f26e303972b2d4eab,2,59.9,2,33.5,4.1875,3.5625,2.375,3.75,3,q2,"How would my best friend describe me? Well, I would say that they would say that I'm very loyal. I am fun and I do a lot of great trip planning where we have a lot of fun. They know my friends depend on me and know that I can plan a trip and I can find all kinds of things for us to do. I can plan out an itinerary of what we're going to do. I'm the one that my friend will go to to plan a trip or an evening or an event. They know they can depend on me for that and they know that I will always be there for them. Whatever they ask for me, I would be there in a heartbeat. I would fly there to be there for them. In turn, I know they would for me. But I'm not real, like a huggy and loving, loving outwardly like that, but they know that I care about them and I show it in other ways.",general
6398af4f26e303972b2d4eab,2,59.9,2,33.5,4.1875,3.5625,2.375,3.75,3,q3,"Generally speaking, when I am in a situation where I have to make a decision that could affect my status or how much money I make or I make for the company, it kind of charges me, it recharges me, it puts all those thinking juices in my brain because I have a creative aspect to me, my personality. Along with the structure, I have the creativity. So it really gets me thinking about what I need to do, how I need to do it, how I need to get there, what's the outcome going to be. I can see how the outcome, I have this ability to visualize the outcome. And I just, I start with what I need to do, the outcome that I see, and then I fill in the blanks in between and get it in logistically, I am able to execute that decision in order to get the effect that is desired and is best for me or best for the company. And it's worked out well for me in the past.",Think of situations when you made professional decisions that could affect your status or how much money you make. How do you usually behave in such situations? Why do you think that is?
6398af4f26e303972b2d4eab,2,59.9,2,33.5,4.1875,3.5625,2.375,3.75,3,q4,"Joining a new team of people. I'm not real good at joining new teams of people. Eventually, everyone warms up to me and sees how I operate and I end up getting friends for life. But to join a new team of people, I'm usually quiet in the beginning, listening and kind of scoping out the situation and getting a read on everyone. But then I can start offering ideas and thoughts and then I start getting very verbal and very structured in the way that things need to be done. And everyone kind of, some people fall back, some people jump on board and then I'm typically leading the situation. But as I said, I'm kind of quiet in the beginning, but then I kind of listen and I get pretty energized by whatever's going on around me with these people. And I'm able to get along well with everyone in the end. It's just in the beginning, it's a little difficult to find that momentum, that rhythm to the group. Yes.",Think of situations when you joined a new team of people. How do you usually behave when you enter a new team? Why do you think that is?
6398af4f26e303972b2d4eab,2,59.9,2,33.5,4.1875,3.5625,2.375,3.75,3,q5,"A situation where someone annoyed me and how do I react? If I'm at work with a group of people, I will not say anything if someone annoys me. If I'm not comfortable saying something with the group that I'm at. If I'm with some people that I have no problem saying something and they all know me and expect me to say something and speak up because they know me, I have no problem letting them know how they're annoying me. But typically I will step back and I won't say anything and I'll hold my tongue because I want it to be, I want to be professional. I don't want to be unprofessional in the way that I give feedback to this person. So that's pretty much the way that I handle it.",Think of situations when someone annoyed you. How do you usually react in such situations? Why do you think that is?
6398af4f26e303972b2d4eab,2,59.9,2,33.5,4.1875,3.5625,2.375,3.75,3,q6,"Situations when my work or workspace were not very organized. How typical. That is not typical of me. I'm pretty organized. My workspace is typically organized. When it is not organized is when I'm, for example, I was covering for another manager in addition to my job and there was just a lot to this person's job. I had a lot going on at once and things just started piling up and piling up on my desk. I just had to take the time to close my door and just start tackling it a little at a time, a little at a time so that I could feel like I was tackling those big rocks. Big rocks are a lot. I tend to tackle the little rocks and then the big rocks, but yeah, I was able to get everything sorted out, get organized again, but I'm pretty much a very organized person and structured when it comes to my workspace.",Think of situations when your work or workspace were not very organized. How typical is that of you? Why do you think that is?
639aa4b8f52bdf60b603c9b1,2,65.7,4,21.2,4.4375,2.3125,3.1875,3.625,3,q1,Among my greatest strengths as an employee is my creativity and my ability to be goal-oriented. I view things on a chessboard perspective so that I can see all the moving parts and try to find the best possible result that would work for the widest range of people. I also consider myself to be very efficient and I like to solve problems creatively. My weaknesses as an employee is I'm not good with routine tasks. By that I mean I get bored easily when I have to do repetitive tasks that don't really have long-term vision involved.,general
639aa4b8f52bdf60b603c9b1,2,65.7,4,21.2,4.4375,2.3125,3.1875,3.625,3,q2,"My best friend would describe me as being very straightforward and direct and funny. Also he would describe me as being confident, intelligent, and able to see the best in people. He would also see me as being somebody who likes to help people see the best in themselves so that they can grow and reach their own personal goals. She knows that it's important to me that those around me rise up and have the best of what they want for themselves.",general
639aa4b8f52bdf60b603c9b1,2,65.7,4,21.2,4.4375,2.3125,3.1875,3.625,3,q3,"When I made decisions that could affect my status or salary, I'm pretty competitive. So I would roll up my sleeves and dig in to accomplish everything I could to set myself apart. One of the reasons this is is because I played a lot of sports when I was younger. And it was important to be among the best. And also because I grew up with a rather limited view of my family and my situation. My mother didn't even graduate from high school. So I wasn't really raised to think in terms of more. But as I grew up, I saw how the world worked and I wanted to work very hard and smart to get as far as I could.",Think of situations when you made professional decisions that could affect your status or how much money you make. How do you usually behave in such situations? Why do you think that is?
639aa4b8f52bdf60b603c9b1,2,65.7,4,21.2,4.4375,2.3125,3.1875,3.625,3,q4,"When I join a new team of people, the first thing I do is observe. I do this because I like to see the different personality types I'm working with and how I might best interact with them. I know that everybody's different and people have different motivating factors. If I can observe and listen and ask questions, then I can start to figure out those around me and how we could work together optimally. I do this because I'm very interested in different personality types and what they bring to the table. I know everybody has specialties and strengths they can bring to the table and it's important to me to maximize those for synergy.",Think of situations when you joined a new team of people. How do you usually behave when you enter a new team? Why do you think that is?
639aa4b8f52bdf60b603c9b1,2,65.7,4,21.2,4.4375,2.3125,3.1875,3.625,3,q5,"Typically, when I'm annoyed, it's because somebody is wasting my time and keeping me from accomplishing goals or tasks that are necessary to get done right away. So I usually respond in this way. I let them know that I'm very open and direct and that I encourage others to be the same. Then I share with them something in my personality such as hearing personal stories right now is keeping me from accomplishing an important task and I'm going to have to walk away. I hope that doesn't offend you. It's not meant to, but I want you to know whenever you are up against a time limit or time constraint, you can tell me the same and I will respect your right to walk away when you need to. I hope we can mutually agree upon that between us.",Think of situations when someone annoyed you. How do you usually react in such situations? Why do you think that is?
639aa4b8f52bdf60b603c9b1,2,65.7,4,21.2,4.4375,2.3125,3.1875,3.625,3,q6,"My work space isn't what some would consider to be quote-unquote organized, but what's more important to me is flow. And so I have control of the flow with the work that I'm doing. And to me, it just means everything in its place and a signed place for everything. And I don't think that that's most important in my personal workspace. What I think is most important is to have a flow to everything that I'm processing and everything that I'm dealing with so that the most important things are on top and the less important things are underneath. I think it's this way because I don't spend a lot of time on tasks that I find inefficient. And one of those is keeping everything perfectly organized and straight, et cetera. I'm more productive when I have things up my fingertips and can jump from one situation to the next.",Think of situations when your work or workspace were not very organized. How typical is that of you? Why do you think that is?
63a0f184022026c96b61af63,1,57.5,5,40.0,3.9375,2.0625,2.25,3.9375,3,q1,"Well, among my strengths, and I would say this came from having been in the military, I've definitely strengthened that in me, is that I am not stopped or impeded by obstacles or adversity. I am the type who will continue to press on until I can get through whatever is in my path. I would say also I'm just generally a very organized person. When I approach a task, I am the type who will formulate a plan first before just launching straight into action. As a subordinate, I feel like I'm pretty good at, when I'm faced with an uncertain situation, I'm pretty good at determining when it's time to ask for help and when it's time to do a little research and dig in on my own. As far as my weaknesses go, I would say that at times I can be over critical of myself. I think for my strengths, you've seen I have pretty high standards and also I'm a pretty high achiever. And so when I do, for example, run into some spot of adversity, sometimes if I, whatever I've contributed to the situation, I'll be a little hard on myself about that. And to deal with that, when I catch myself in it, I'll just try to get away from the situation for a moment, just kind of clear my head and just sort of remind myself of the big picture. And then with a better frame of mind, get back at it.",general
63a0f184022026c96b61af63,1,57.5,5,40.0,3.9375,2.0625,2.25,3.9375,3,q2,"Oh man, that is a good question. A geek or a nerd, I'm sure. You know, I'm the kind of person for enjoyment. I'll take a class, I'll study something. I just always like to learn. And so, you know, I'm often reading or learning. A good example of this, when I was in college, I had room for an extra course. And even though it was at eight o'clock in the morning, I took calculus just because I wanted the challenge. And I also feel that you can never be too good at math. But that's just the kind of thing I like to take on those kinds of challenges. And I think learning is a real positive. So I wear geek or nerd as a badge of honor. And I've gained a lot of skills and knowledge just through self-study. And so yeah, I'm pretty sure that's how my friends would describe me.",general
63a0f184022026c96b61af63,1,57.5,5,40.0,3.9375,2.0625,2.25,3.9375,3,q3,"Well, that's an interesting question. Actually, I've spent a good deal of my professional life working in the nonprofit sector. And so that is, you know, going into those positions, you know, you kind of know that you're not going to be paid as much as a counterpart who would be in the for-profit world. And you know, you're not going in it for the money, you're going in it for the mission. And you know, the sense of satisfaction or fulfillment that you get from having contributed to a worthwhile cause. The particular nonprofit organizations that I worked with dealt with helping children who had been abused, neglected, had to be removed from their homes and put into foster care or even institutional living. And that just that was a challenge that was near and dear to my heart. And so, yeah, like I said, I, you know, happily made the professional decision to maybe forego a little bit of near term financial benefit for, again, being part of a worthwhile mission. I think I just viewed it in the long run. I feel good about what I did. I also feel like, you know, while you don't get the money, you definitely get respect and from having done a good job for a worthwhile cause.",Think of situations when you made professional decisions that could affect your status or how much money you make. How do you usually behave in such situations? Why do you think that is?
63a0f184022026c96b61af63,1,57.5,5,40.0,3.9375,2.0625,2.25,3.9375,3,q4,"Well, you know, I've, I've been both the new guy and also a member of a team where somebody else new has come on. So I'll admit at first I, I will kind of sit back and get a feel for the team. You know, I've been in situations where somebody comes in bound and determined to just, you know, they've got new ideas and they're going to impose their will on the team. And, you know, they may have something valuable to offer, but I think it's hard to immediately make drastic changes when you don't know well the team in the first place. So I am the type who will, again, quietly, but also steadily make an effort to get to know the individuals and how they come together as a team. I'm certainly not opposed to offering new ideas. Once I become confident that the new idea is actually a good idea for, you know, the situation that I've, I've learned that I'm in.",Think of situations when you joined a new team of people. How do you usually behave when you enter a new team? Why do you think that is?
63a0f184022026c96b61af63,1,57.5,5,40.0,3.9375,2.0625,2.25,3.9375,3,q5,"Yeah, and let's face it, I think this is a pretty common situation. My first step when I find myself getting annoyed with somebody is to be sure not to assume that I know their motivation for the annoyance. I've found that often the longer you deal with somebody in the situation, eventually the truth comes out. And if you've just immediately jumped to the conclusion that they're just a bad person and they're just out to annoy you, you usually wind up embarrassed in the end. So like I said, my very first thing is to remind myself they're probably not doing it on purpose. And then so try to figure out what is it? Is it a knowledge deficiency, a talent? Is there a skill maybe they need to work on? And then I dedicate myself to helping them work on that knowledge or that skill. And that's a second thing that I've learned in life, especially in my professional life is when you find somebody annoying and then you work with them, the annoyance goes away pretty quickly. And as you're working with somebody, you see them as a fellow valuable human being. And again, someone with challenges and strong things to offer of their own.",Think of situations when someone annoyed you. How do you usually react in such situations? Why do you think that is?
63a0f184022026c96b61af63,1,57.5,5,40.0,3.9375,2.0625,2.25,3.9375,3,q6,"Oh man, no, that is not me. I really cannot handle a disorganized workspace. No, understand, I've been in situations where just the logistics and everything just demand that things can be crowded or cramped, and that's different. But if things are disorganized, one of the first things I have to do in this situation is bring some organization to it. I find that when it comes to being organized and having a plan, a little work upfront saves a lot of work later on as you're having to do rework, mistakes are being made, you're having to take time searching for things. And so yeah, I mean, this is a big thing about me. If I'm walking into something disorganized, it will be one of my initial goals to organize it.",Think of situations when your work or workspace were not very organized. How typical is that of you? Why do you think that is?
63a0f27fca07899904e593f1,2,58.9,3,30.0,3.1875,3.375,4.125,4.4375,2,q1,"What would I consider to be my greatest strengths and weakness as an employee? Well, generally speaking, I am a very prompt person and I do not call in sick very often at all. I have strong leadership qualities and I have quick decision-making qualities as well. I enjoy working with a team and I enjoy leading a team of good people. I am very reliable and self-motivated. So I enjoy complicated problems where I can delegate tasks to other employees.",general
63a0f27fca07899904e593f1,2,58.9,3,30.0,3.1875,3.375,4.125,4.4375,2,q2,"How would your best friend describe you? Well, that is a very good question. My best friend always describes me as compassionate, kind, understanding, prompt, professional, and interesting. She also tells me that my work ethic is very strong. At one point I did work for my best friend and she, it was a freelance job, but she was actually my boss for a while and I really enjoyed that. And I had a team of people working with me and this is how she knows how good of an employee I am.",general
63a0f27fca07899904e593f1,2,58.9,3,30.0,3.1875,3.375,4.125,4.4375,2,q3,"The question is, think of situations when you made a professional decision that could affect your status or how much money you make. Well, this is a very good question. I've been in situations such as this in the past and previous jobs, and I feel that if I have enough time and enough information, I can make a very good decision. I don't mean that I need a lot of time to make decisions, but I need accurate information. Also, I believe in being trained and learning everything I need to know about the new position that I will be having. So I would say usually I behave in this situation typically very fair-minded and intelligent, and I make good choices.",Think of situations when you made professional decisions that could affect your status or how much money you make. How do you usually behave in such situations? Why do you think that is?
63a0f27fca07899904e593f1,2,58.9,3,30.0,3.1875,3.375,4.125,4.4375,2,q4,"So I'm thinking about situations when I've joined a new team of people and this has happened in my past job my experience has been to work with different teams of people frequently and I am a positive person. I'm very outgoing and enthusiastic and I bring a lot of positivity to any new group that I'm working with. I enjoy working with new teams and meeting new people and usually I'm able to take the leadership role depending on who's in the group of course and what their experience and expertise is. But also I want to know that I want you to know that I'm not just a leader but I'm also a person who likes to listen to information, gather information, and learn from the other people on the team. That's very important to me.",Think of situations when you joined a new team of people. How do you usually behave when you enter a new team? Why do you think that is?
63a0f27fca07899904e593f1,2,58.9,3,30.0,3.1875,3.375,4.125,4.4375,2,q5,"So, think of situations when someone has annoyed me, which I'm sure we can all say happens pretty frequently. Well, to some degree, I mean it's work. You don't actually have to like the person you work with. It's a business relationship. And I do have this ability to get along with just about everyone. I haven't really had a hard time getting along with anybody. Even people that others have warned me are difficult. So yeah, that is my, that is a very good quality about myself that I can just get along with people. Like I said, it doesn't always mean that I like them or enjoy them or want to hang out with them. But I get along with them. I'm able to work with them unless they actually cross the line. But generally, I don't like to bring things to the boss or anything. I believe we can solve our problems between the two of us. Also, in a situation such as that, if they're annoying me, they're probably annoying other people on the team. And that's not good. And that needs to be handled. So I really don't know the specifics of the situation you're referring to. But as mature working adults in the field, I am sure we can all sit down, discuss, and work out our differences. Shouldn't be a problem.",Think of situations when someone annoyed you. How do you usually react in such situations? Why do you think that is?
63a0f27fca07899904e593f1,2,58.9,3,30.0,3.1875,3.375,4.125,4.4375,2,q6,"So you asked me to think of a situation when my work or workspace is not very organized. Well given the fact that I work with teenagers quite frequently, this does come up. I generally typically am a very organized person and I will devote a certain amount of time to organizations, not just up my desk or my personal space, but up my mind and my thoughts. And organization is very important to me, but on the other hand flexibility is also important and I understand sometimes your workspace, your area cannot be organized and I get it. I'm all about flexibility. But sometimes we need to take a break and just organize our thoughts, organize our desk, organize our area, and even maybe organize the people we work with and tell them what their specific roles in the project is. Also some other people might freak out if things aren't very organized. So if you're working with a team, it's pretty important to organize. And just typically I find it easier to stay organized than to be unorganized and try to catch up.",Think of situations when your work or workspace were not very organized. How typical is that of you? Why do you think that is?
63a4af8f8b8722876fa88952,1,61.0,3,40.5,3.625,2.3125,3.0,3.6875,2,q1,"I spent 20 years in the Army and so that taught me a lot of good attributes about being an employee. One of those things is being consistent, being reliable. Now there's another thing that the Army taught me. Being trustworthy. This current position that I have, I'm the IT manager for a company, which means I have access to basically everything within the company headquarters. And so I've made comments before about how the trust that's given to me, I could really, really screw things up if I wasn't trustworthy. So that in itself I think indicates my trustworthiness. Weaknesses. As I've been getting older, I've been getting a little less patient with people. I still have it, but I'm more aware of my feelings and my frustrations when it comes to people and their actions and what they tell me and what they do. Other strengths. I think that I'm a fairly likeable person. At least my girlfriend tells me that all the time. I do enjoy talking with people. I keep jumping back between strengths and weaknesses. I'm thinking about them. Another weakness, and this is something as I've gotten older. I really don't care for stupidity. And I know that's not probably a really good word to use, but people that think they know everything when in fact they don't, I know that I don't know everything. And I'm not ashamed to admit that I don't know something and to ask for assistance. That people that think they know everything and that won't ask for assistance and then mess things up, that definitely is one of my pet peeves. Other strengths. I don't know. I just have a good work ethic. I like to get things off my plate as they come onto the plate. If I can get things accomplished, then it gives me some free time for other projects that I need. So, thank you.",general
63a4af8f8b8722876fa88952,1,61.0,3,40.5,3.625,2.3125,3.0,3.6875,2,q2,"How would my best friend describe me? That's kind of a trick question. My best friend I've known for probably about 50 some odd years. In fact, we have breakfast every, that first Saturday of every month. And we've done a lot of things together. We had a band when I was in high school together. And so asking him would probably be not the best thing because he is very blunt and sometimes he says things out of friendly, if you know what that means. I think being trustworthy, I think being honest, I think being sincere, he would say that I'm friendly. He would definitely tell you that I broke up the band because I actually joined the army in my high school senior year. And that was one of the reasons why the band disabled or disbanded was because I went in the army. He would definitely tell you that. Generally he would say that I am there for him if I need to. He's had different times where he's been in the hospital and I've come to visit him, I've given him a ride home. I think the definition of a best friend, and he's the same way to me. So I think both of us probably fall into this in the same definition of a best friend, someone you can count on, someone you can rely on.",general
